job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
job_110,w0,1424,78531.000000,1248,14400.000000,1,COMPLETED_SUCCESSFULLY,78531.001800,1424.000000,79955.001800,0.001800,1424.001800,1.000001,480-1727,-1.000000,""
job_112,w0,1510,80701.000000,1248,10800.000000,1,COMPLETED_SUCCESSFULLY,80701.001800,1510.000000,82211.001800,0.001800,1510.001800,1.000001,24480-25727,-1.000000,""
job_115,w0,1211,82297.000000,192,3600.000000,1,COMPLETED_SUCCESSFULLY,82297.001800,1211.000000,83508.001800,0.001800,1211.001800,1.000001,24576-24767,-1.000000,""
job_116,w0,1297,82573.000000,1248,3300.000000,1,COMPLETED_SUCCESSFULLY,82573.001800,1297.000000,83870.001800,0.001800,1297.001800,1.000001,24768-25727 28488-28775,-1.000000,""
job_114,w0,1995,82257.000000,96,3988.000000,1,COMPLETED_SUCCESSFULLY,82257.001800,1995.000000,84252.001800,0.001800,1995.001800,1.000001,24480-24575,-1.000000,""
job_118,w0,1494,83917.000000,1200,2986.000000,1,COMPLETED_SUCCESSFULLY,83917.001800,1494.000000,85411.001800,0.001800,1494.001800,1.000001,24768-25727 28488-28727,-1.000000,""
job_17,w0,56122,14274.000000,960,112242.000000,1,COMPLETED_SUCCESSFULLY,30500.008600,56122.000000,86622.008600,16226.008600,72348.008600,1.289120,25872-26831,-1.000000,""
job_117,w0,3541,83573.000000,4128,7080.000000,1,COMPLETED_SUCCESSFULLY,83573.001800,3541.000000,87114.001800,0.001800,3541.001800,1.000001,24576-24767 28776-32711,-1.000000,""
job_120,w0,1482,85731.000000,1200,2962.000000,1,COMPLETED_SUCCESSFULLY,85731.001800,1482.000000,87213.001800,0.001800,1482.001800,1.000001,24480-24575 24768-25727 28488-28631,-1.000000,""
job_23,w0,56139,32575.000000,120,112276.000000,1,COMPLETED_SUCCESSFULLY,32575.001800,56139.000000,88714.001800,0.001800,56139.001800,1.000000,120-239,-1.000000,""
job_22,w0,56187,32542.000000,120,112372.000000,1,COMPLETED_SUCCESSFULLY,32542.001800,56187.000000,88729.001800,0.001800,56187.001800,1.000000,0-119,-1.000000,""
job_24,w0,55910,33157.000000,120,111818.000000,1,COMPLETED_SUCCESSFULLY,33157.001800,55910.000000,89067.001800,0.001800,55910.001800,1.000000,240-359,-1.000000,""
job_107,w0,11538,77552.000000,2880,23074.000000,1,COMPLETED_SUCCESSFULLY,77552.001800,11538.000000,89090.001800,0.001800,11538.001800,1.000000,19176-22055,-1.000000,""
job_25,w0,55894,33198.000000,120,111786.000000,1,COMPLETED_SUCCESSFULLY,33198.001800,55894.000000,89092.001800,0.001800,55894.001800,1.000000,360-479,-1.000000,""
job_103,w0,11668,77548.000000,2880,23334.000000,1,COMPLETED_SUCCESSFULLY,77548.001800,11668.000000,89216.001800,0.001800,11668.001800,1.000000,9216-12095,-1.000000,""
job_104,w0,14292,77548.000000,2880,28582.000000,1,COMPLETED_SUCCESSFULLY,77548.002400,14292.000000,91840.002400,0.002400,14292.002400,1.000000,12096-14975,-1.000000,""
job_119,w0,3601,84475.000000,12960,7200.000000,1,COMPLETED_SUCCESSFULLY,89090.004000,3601.000000,92691.004000,4615.004000,8216.004000,2.281590,0-359 19176-22055 24480-25727 25872-26831 28488-35999,-1.000000,""
job_123,w0,1789,94076.000000,48,57600.000000,1,COMPLETED_SUCCESSFULLY,94076.001800,1789.000000,95865.001800,0.001800,1789.001800,1.000001,12912-12959,-1.000000,""
job_125,w0,3,96115.000000,96,7200.000000,1,COMPLETED_SUCCESSFULLY,96115.001800,3.000000,96118.001800,0.001800,3.001800,1.000600,12912-12959 14160-14207,-1.000000,""
job_122,w0,3089,93821.000000,48,57600.000000,1,COMPLETED_SUCCESSFULLY,93821.001800,3089.000000,96910.001800,0.001800,3089.001800,1.000001,12864-12911,-1.000000,""
job_124,w0,1516,95494.000000,1200,12600.000000,1,COMPLETED_SUCCESSFULLY,95494.001800,1516.000000,97010.001800,0.001800,1516.001800,1.000001,12960-14159,-1.000000,""
job_126,w0,367,96830.000000,96,7200.000000,1,COMPLETED_SUCCESSFULLY,96830.001800,367.000000,97197.001800,0.001800,367.001800,1.000005,12912-12959 14160-14207,-1.000000,""
job_128,w0,63,98849.000000,168,57600.000000,1,COMPLETED_SUCCESSFULLY,98849.001800,63.000000,98912.001800,0.001800,63.001800,1.000029,13056-13223,-1.000000,""
job_129,w0,618,98957.000000,168,57600.000000,1,COMPLETED_SUCCESSFULLY,98957.001800,618.000000,99575.001800,0.001800,618.001800,1.000003,13056-13223,-1.000000,""
job_127,w0,2659,97379.000000,192,7200.000000,1,COMPLETED_SUCCESSFULLY,97379.001800,2659.000000,100038.001800,0.001800,2659.001800,1.000001,12864-13055,-1.000000,""
job_121,w0,7141,93149.000000,4128,14280.000000,1,COMPLETED_SUCCESSFULLY,93149.001800,7141.000000,100290.001800,0.001800,7141.001800,1.000000,0-479 9216-12863,-1.000000,""
job_131,w0,3601,104755.000000,2304,7200.000000,1,COMPLETED_SUCCESSFULLY,104755.001800,3601.000000,108356.001800,0.001800,3601.001800,1.000000,9768-12071,-1.000000,""
job_130,w0,10031,102133.000000,1032,20060.000000,1,COMPLETED_SUCCESSFULLY,102133.001800,10031.000000,112164.001800,0.001800,10031.001800,1.000000,0-479 9216-9767,-1.000000,""
job_111,w0,32359,80383.000000,15360,64716.000000,1,COMPLETED_SUCCESSFULLY,80383.001800,32359.000000,112742.001800,0.001800,32359.001800,1.000000,480-9215 14976-19175 22056-24479,-1.000000,""
job_133,w0,762,123756.000000,2304,14400.000000,1,COMPLETED_SUCCESSFULLY,123756.001800,762.000000,124518.001800,0.001800,762.001800,1.000002,4608-6911,-1.000000,""
job_134,w0,461,124498.000000,576,28800.000000,1,COMPLETED_SUCCESSFULLY,124498.001800,461.000000,124959.001800,0.001800,461.001800,1.000004,6912-7487,-1.000000,""
job_135,w0,491,125056.000000,576,28800.000000,1,COMPLETED_SUCCESSFULLY,125056.001800,491.000000,125547.001800,0.001800,491.001800,1.000004,4608-5183,-1.000000,""
job_137,w0,5,128696.000000,48,240.000000,1,COMPLETED_SUCCESSFULLY,128696.001800,5.000000,128701.001800,0.001800,5.001800,1.000360,4632-4679,-1.000000,""
job_140,w0,3,128700.000000,96,60.000000,1,COMPLETED_SUCCESSFULLY,128700.001800,3.000000,128703.001800,0.001800,3.001800,1.000600,4944-5039,-1.000000,""
job_141,w0,2,128702.000000,24,300.000000,1,COMPLETED_SUCCESSFULLY,128702.001800,2.000000,128704.001800,0.001800,2.001800,1.000900,4632-4655,-1.000000,""
job_136,w0,11,128695.000000,24,60.000000,1,COMPLETED_SUCCESSFULLY,128695.001800,11.000000,128706.001800,0.001800,11.001800,1.000164,4608-4631,-1.000000,""
job_139,w0,20,128698.000000,240,2400.000000,1,COMPLETED_SUCCESSFULLY,128698.001800,20.000000,128718.001800,0.001800,20.001800,1.000090,4704-4943,-1.000000,""
job_138,w0,32,128697.000000,24,240.000000,1,COMPLETED_SUCCESSFULLY,128697.001800,32.000000,128729.001800,0.001800,32.001800,1.000056,4680-4703,-1.000000,""
job_145,w0,8,128745.000000,48,240.000000,1,COMPLETED_SUCCESSFULLY,128745.001800,8.000000,128753.001800,0.001800,8.001800,1.000225,4920-4943 5064-5087,-1.000000,""
job_146,w0,3,128752.000000,240,2400.000000,1,COMPLETED_SUCCESSFULLY,128752.001800,3.000000,128755.001800,0.001800,3.001800,1.000600,5088-5327,-1.000000,""
job_142,w0,58,128704.000000,144,600.000000,1,COMPLETED_SUCCESSFULLY,128704.001800,58.000000,128762.001800,0.001800,58.001800,1.000031,4656-4679 4944-5063,-1.000000,""
job_147,w0,11,128776.000000,24,60.000000,1,COMPLETED_SUCCESSFULLY,128776.001800,11.000000,128787.001800,0.001800,11.001800,1.000164,4656-4679,-1.000000,""
job_148,w0,2,128787.000000,120,600.000000,1,COMPLETED_SUCCESSFULLY,128787.001800,2.000000,128789.001800,0.001800,2.001800,1.000900,4920-5039,-1.000000,""
job_149,w0,13,128811.000000,240,1200.000000,1,COMPLETED_SUCCESSFULLY,128811.001800,13.000000,128824.001800,0.001800,13.001800,1.000138,4656-4679 4920-5135,-1.000000,""
job_150,w0,11,128843.000000,24,60.000000,1,COMPLETED_SUCCESSFULLY,128843.001800,11.000000,128854.001800,0.001800,11.001800,1.000164,4656-4679,-1.000000,""
job_151,w0,11,128905.000000,24,60.000000,1,COMPLETED_SUCCESSFULLY,128905.001800,11.000000,128916.001800,0.001800,11.001800,1.000164,4656-4679,-1.000000,""
job_144,w0,192,128739.000000,48,3600.000000,1,COMPLETED_SUCCESSFULLY,128739.001800,192.000000,128931.001800,0.001800,192.001800,1.000009,4680-4703 4896-4919,-1.000000,""
job_152,w0,12,128967.000000,48,60.000000,1,COMPLETED_SUCCESSFULLY,128967.001800,12.000000,128979.001800,0.001800,12.001800,1.000150,4656-4703,-1.000000,""
job_153,w0,12,128968.000000,24,360.000000,1,COMPLETED_SUCCESSFULLY,128968.001800,12.000000,128980.001800,0.001800,12.001800,1.000150,4896-4919,-1.000000,""
job_143,w0,258,128725.000000,240,3600.000000,1,COMPLETED_SUCCESSFULLY,128725.001800,258.000000,128983.001800,0.001800,258.001800,1.000007,4608-4655 4704-4895,-1.000000,""
