time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
56586,0,0,0,151,89
57412,0,0,0,150,90
57447,0,0,0,149,91
57604,0,0,0,150,90
58012,0,0,0,151,89
58018,0,0,0,152,88
58105,0,0,0,153,87
58177,0,0,0,154,86
58342,0,0,0,155,85
58384,0,0,0,156,84
58756,0,0,0,157,83
58954,0,0,0,158,82
59021,0,0,0,159,81
59135,0,0,0,160,80
59412,0,0,0,159,81
59423,0,0,0,158,82
59433,0,0,0,157,83
59444,0,0,0,156,84
59456,0,0,0,155,85
59467,0,0,0,179,61
59729,0,0,0,180,60
59963,0,0,0,181,59
60319,0,0,0,182,58
63466,0,0,0,183,57
63957,0,0,0,184,56
65411,0,0,0,185,55
65715,0,0,0,186,54
66469,0,0,0,185,55
66480,0,0,0,184,56
66491,0,0,0,183,57
66501,0,0,0,182,58
66512,0,0,0,181,59
66820,0,0,0,182,58
67041,0,0,0,183,57
71578,0,0,0,184,56
71624,0,0,0,185,55
71670,0,0,0,186,54
72426,0,0,0,187,53
73525,0,0,0,186,54
73536,0,0,0,185,55
73546,0,0,0,184,56
73557,0,0,0,183,57
73567,0,0,0,182,58
73880,0,0,0,183,57
74221,0,0,0,215,25
77521,0,0,0,216,24
77561,0,0,0,217,23
78947,0,0,0,218,22
79197,0,0,0,219,21
79667,0,0,0,220,20
80515,0,0,0,228,12
80580,0,0,0,227,13
80590,0,0,0,226,14
80600,0,0,0,225,15
80611,0,0,0,224,16
80621,0,0,0,223,17
80894,0,0,0,224,16
81991,0,0,0,225,15
84455,0,0,0,226,14
86560,0,0,0,227,13
86727,0,0,0,228,12
87078,0,0,0,229,11
87364,0,0,0,230,10
87863,0,0,0,231,9
88751,0,0,0,232,8
88762,0,0,0,233,7
89536,0,0,0,234,6
90675,0,0,0,235,5
94855,0,0,0,236,4
95456,0,0,0,237,3
101842,0,0,0,238,2
102477,0,0,0,178,62
102607,0,0,0,238,2
104414,0,0,0,236,4
104658,0,0,0,232,8
104664,0,0,0,236,4
104774,0,0,0,232,8
104790,0,0,0,236,4
104799,0,0,0,212,28
104854,0,0,0,210,30
104862,0,0,0,186,54
104872,0,0,0,182,58
104872,0,0,0,180,60
104887,0,0,0,184,56
104958,0,0,0,174,66
105029,0,0,0,164,76
105029,0,0,0,154,86
105029,0,0,0,144,96
105030,0,0,0,134,106
105030,0,0,0,124,116
105030,0,0,0,114,126
105030,0,0,0,104,136
105030,0,0,0,94,146
105033,0,0,0,84,156
105122,0,0,0,78,162
105142,0,0,0,72,168
105147,0,0,0,66,174
105743,0,0,0,6,234
105763,0,0,0,66,174
105776,0,0,0,68,172
106173,0,0,0,66,174
106206,0,0,0,64,176
106340,0,0,0,66,174
106411,0,0,0,76,164
106413,0,0,0,86,154
106413,0,0,0,96,144
106833,0,0,0,94,146
107008,0,0,0,96,144
107571,0,0,0,94,146
107756,0,0,0,96,144
108079,0,0,0,88,152
108130,0,0,0,94,146
108210,0,0,0,96,144
108256,0,0,0,88,152
108320,0,0,0,94,146
108410,0,0,0,92,148
108863,0,0,0,94,146
109179,0,0,0,92,148
109438,0,0,0,94,146
109689,0,0,0,93,147
109756,0,0,0,92,148
109912,0,0,0,90,150
109922,0,0,0,58,182
109960,0,0,0,26,214
110012,0,0,0,32,208
110024,0,0,0,31,209
110083,0,0,0,29,211
110176,0,0,0,27,213
110246,0,0,0,25,215
110691,0,0,0,17,223
110802,0,0,0,1,239
111141,0,0,0,0,240
113611,0,0,0,2,238
113611,0,0,0,1,239
114174,0,0,0,3,237
114741,0,0,0,2,238
114742,0,0,0,3,237
114782,0,0,0,2,238
117101,0,0,0,12,228
117101,0,0,0,8,232
117101,0,0,0,4,236
117111,0,0,0,8,232
117111,0,0,0,0,240
117118,0,0,0,4,236
117118,0,0,0,2,238
117118,0,0,0,1,239
117149,0,0,0,11,229
117149,0,0,0,9,231
117181,0,0,0,19,221
117190,0,0,0,29,211
117190,0,0,0,39,201
117190,0,0,0,49,191
117190,0,0,0,13,227
117190,0,0,0,5,235
117208,0,0,0,15,225
117208,0,0,0,7,233
117212,0,0,0,8,232
117212,0,0,0,0,240
117625,0,0,0,2,238
118052,0,0,0,3,237
118341,0,0,0,2,238
118342,0,0,0,3,237
118382,0,0,0,2,238
118383,0,0,0,3,237
118584,0,0,0,27,213
118584,0,0,0,51,189
118584,0,0,0,43,197
118584,0,0,0,35,205
118584,0,0,0,27,213
118584,0,0,0,19,221
118584,0,0,0,11,229
118584,0,0,0,3,237
119667,0,0,0,1,239
120141,0,0,0,3,237
120538,0,0,0,1,239
120848,0,0,0,3,237
121941,0,0,0,2,238
121942,0,0,0,3,237
121982,0,0,0,2,238
121983,0,0,0,3,237
122526,0,0,0,4,236
122526,0,0,0,0,240
122592,0,0,0,4,236
123245,0,0,0,6,234
123462,0,0,0,4,236
123956,0,0,0,12,228
123956,0,0,0,4,236
123985,0,0,0,12,228
123985,0,0,0,4,236
124313,0,0,0,12,228
124313,0,0,0,4,236
124313,0,0,0,2,238
124940,0,0,0,10,230
124940,0,0,0,0,240
125542,0,0,0,1,239
125542,0,0,0,0,240
125576,0,0,0,8,232
125582,0,0,0,7,233
125583,0,0,0,8,232
125724,0,0,0,16,224
125724,0,0,0,6,234
125792,0,0,0,14,226
125792,0,0,0,4,236
125953,0,0,0,12,228
125953,0,0,0,2,238
126329,0,0,0,4,236
126702,0,0,0,12,228
126702,0,0,0,2,238
126774,0,0,0,10,230
126774,0,0,0,0,240
127169,0,0,0,8,232
128028,0,0,0,10,230
128028,0,0,0,0,240
128061,0,0,0,2,238
128426,0,0,0,10,230
128426,0,0,0,0,240
129008,0,0,0,10,230
129008,0,0,0,0,240
129143,0,0,0,1,239
129183,0,0,0,2,238
129816,0,0,0,12,228
129816,0,0,0,2,238
129816,0,0,0,1,239
129826,0,0,0,11,229
129898,0,0,0,19,221
129898,0,0,0,1,239
129987,0,0,0,11,229
130021,0,0,0,19,221
130021,0,0,0,1,239
130086,0,0,0,19,221
130086,0,0,0,15,225
130086,0,0,0,13,227
130086,0,0,0,12,228
130086,0,0,0,11,229
130086,0,0,0,10,230
130086,0,0,0,9,231
130086,0,0,0,8,232
130086,0,0,0,6,234
130086,0,0,0,5,235
130086,0,0,0,4,236
130091,0,0,0,8,232
130631,0,0,0,10,230
130715,0,0,0,18,222
130726,0,0,0,20,220
130751,0,0,0,21,219
130757,0,0,0,31,209
130757,0,0,0,7,233
130757,0,0,0,5,235
130757,0,0,0,3,237
130757,0,0,0,1,239
130766,0,0,0,3,237
130766,0,0,0,1,239
130865,0,0,0,11,229
131357,0,0,0,12,228
131373,0,0,0,14,226
132095,0,0,0,24,216
132095,0,0,0,0,240
132460,0,0,0,10,230
133022,0,0,0,20,220
133875,0,0,0,30,210
133875,0,0,0,6,234
133875,0,0,0,5,235
133875,0,0,0,4,236
133875,0,0,0,3,237
133875,0,0,0,2,238
133875,0,0,0,1,239
133875,0,0,0,0,240
135614,0,0,0,1,239
135614,0,0,0,0,240
136451,0,0,0,1,239
136451,0,0,0,0,240
136648,0,0,0,2,238
136648,0,0,0,1,239
136648,0,0,0,0,240
136701,0,0,0,1,239
136701,0,0,0,0,240
136894,0,0,0,2,238
136894,0,0,0,1,239
136894,0,0,0,0,240
137021,0,0,0,1,239
137021,0,0,0,0,240
137027,0,0,0,1,239
137027,0,0,0,0,240
137038,0,0,0,1,239
137038,0,0,0,0,240
137089,0,0,0,32,208
137089,0,0,0,8,232
137089,0,0,0,0,240
137206,0,0,0,2,238
137474,0,0,0,3,237
137476,0,0,0,4,236
138290,0,0,0,12,228
138290,0,0,0,4,236
139215,0,0,0,5,235
139491,0,0,0,13,227
139941,0,0,0,12,228
139982,0,0,0,11,229
140052,0,0,0,12,228
140249,0,0,0,13,227
140347,0,0,0,14,226
140628,0,0,0,15,225
140639,0,0,0,16,224
140639,0,0,0,0,240
140666,0,0,0,1,239
140709,0,0,0,2,238
141003,0,0,0,34,206
141003,0,0,0,10,230
141003,0,0,0,6,234
141003,0,0,0,2,238
141269,0,0,0,3,237
141504,0,0,0,5,235
141504,0,0,0,1,239
141585,0,0,0,25,215
141585,0,0,0,21,219
141585,0,0,0,17,223
141585,0,0,0,13,227
141585,0,0,0,9,231
141585,0,0,0,5,235
141585,0,0,0,1,239
141647,0,0,0,2,238
141832,0,0,0,18,222
141832,0,0,0,14,226
141832,0,0,0,10,230
141832,0,0,0,6,234
141832,0,0,0,2,238
142167,0,0,0,4,236
142167,0,0,0,0,240
143120,0,0,0,1,239
143242,0,0,0,2,238
143481,0,0,0,3,237
143541,0,0,0,2,238
143542,0,0,0,3,237
143582,0,0,0,2,238
143583,0,0,0,3,237
143933,0,0,0,4,236
143933,0,0,0,0,240
144013,0,0,0,1,239
146689,0,0,0,0,240
147142,0,0,0,1,239
147142,0,0,0,0,240
147183,0,0,0,1,239
147183,0,0,0,0,240
147652,0,0,0,18,222
147652,0,0,0,0,240
150657,0,0,0,18,222
150657,0,0,0,0,240
150743,0,0,0,1,239
150743,0,0,0,0,240
150784,0,0,0,1,239
150784,0,0,0,0,240
152229,0,0,0,1,239
153026,0,0,0,5,235
153026,0,0,0,3,237
153026,0,0,0,1,239
153046,0,0,0,5,235
153046,0,0,0,3,237
153113,0,0,0,5,235
153542,0,0,0,23,217
153542,0,0,0,5,235
153579,0,0,0,9,231
153579,0,0,0,3,237
153593,0,0,0,5,235
153598,0,0,0,9,231
153641,0,0,0,13,227
153643,0,0,0,17,223
153644,0,0,0,21,219
153644,0,0,0,3,237
153646,0,0,0,7,233
153655,0,0,0,13,227
153659,0,0,0,17,223
153875,0,0,0,21,219
153888,0,0,0,25,215
153888,0,0,0,1,239
153898,0,0,0,5,235
153929,0,0,0,9,231
154265,0,0,0,13,227
154344,0,0,0,14,226
154385,0,0,0,15,225
155957,0,0,0,19,221
156596,0,0,0,37,203
156596,0,0,0,13,227
156711,0,0,0,31,209
156711,0,0,0,7,233
156711,0,0,0,5,235
156711,0,0,0,4,236
156711,0,0,0,3,237
156711,0,0,0,2,238
156711,0,0,0,1,239
156711,0,0,0,0,240
157105,0,0,0,24,216
157105,0,0,0,0,240
157606,0,0,0,2,238
157606,0,0,0,1,239
157606,0,0,0,0,240
157894,0,0,0,1,239
157894,0,0,0,0,240
158404,0,0,0,24,216
158404,0,0,0,0,240
158607,0,0,0,1,239
158607,0,0,0,0,240
163189,0,0,0,1,239
163189,0,0,0,0,240
163291,0,0,0,1,239
163291,0,0,0,0,240
163510,0,0,0,24,216
163510,0,0,0,22,218
163510,0,0,0,21,219
163510,0,0,0,20,220
163510,0,0,0,19,221
163510,0,0,0,18,222
163510,0,0,0,17,223
163510,0,0,0,16,224
163510,0,0,0,15,225
163510,0,0,0,14,226
163510,0,0,0,13,227
163510,0,0,0,12,228
163716,0,0,0,13,227
163748,0,0,0,14,226
164002,0,0,0,15,225
164214,0,0,0,16,224
164249,0,0,0,15,225
164259,0,0,0,14,226
164272,0,0,0,13,227
164282,0,0,0,12,228
164292,0,0,0,11,229
164892,0,0,0,12,228
165141,0,0,0,11,229
165182,0,0,0,10,230
165397,0,0,0,11,229
165673,0,0,0,12,228
166892,0,0,0,13,227
167065,0,0,0,11,229
167111,0,0,0,12,228
167111,0,0,0,13,227
167111,0,0,0,14,226
167111,0,0,0,15,225
167111,0,0,0,16,224
167397,0,0,0,18,222
167410,0,0,0,42,198
167410,0,0,0,10,230
168479,0,0,0,12,228
168592,0,0,0,44,196
168592,0,0,0,8,232
168592,0,0,0,6,234
168741,0,0,0,5,235
168742,0,0,0,6,234
168782,0,0,0,5,235
168783,0,0,0,6,234
170086,0,0,0,7,233
170157,0,0,0,8,232
170375,0,0,0,9,231
170523,0,0,0,10,230
170553,0,0,0,11,229
170723,0,0,0,12,228
171051,0,0,0,13,227
171306,0,0,0,12,228
171316,0,0,0,11,229
171326,0,0,0,10,230
171327,0,0,0,11,229
171335,0,0,0,12,228
171336,0,0,0,11,229
171346,0,0,0,10,230
171537,0,0,0,11,229
171719,0,0,0,12,228
172341,0,0,0,11,229
172342,0,0,0,12,228
172382,0,0,0,11,229
172383,0,0,0,12,228
174911,0,0,0,14,226
175135,0,0,0,6,234
175725,0,0,0,14,226
175941,0,0,0,13,227
175942,0,0,0,14,226
175982,0,0,0,13,227
175983,0,0,0,14,226
176931,0,0,0,15,225
177401,0,0,0,16,224
177624,0,0,0,17,223
178245,0,0,0,18,222
178358,0,0,0,17,223
178368,0,0,0,16,224
178378,0,0,0,15,225
178391,0,0,0,14,226
178401,0,0,0,13,227
178531,0,0,0,14,226
179005,0,0,0,15,225
179541,0,0,0,14,226
179542,0,0,0,15,225
179582,0,0,0,14,226
179583,0,0,0,15,225
179710,0,0,0,51,189
179710,0,0,0,15,225
180049,0,0,0,39,201
180049,0,0,0,3,237
182804,0,0,0,27,213
182804,0,0,0,11,229
183141,0,0,0,10,230
183142,0,0,0,11,229
183182,0,0,0,10,230
183183,0,0,0,11,229
183232,0,0,0,13,227
183254,0,0,0,37,203
183254,0,0,0,1,239
183450,0,0,0,25,215
183450,0,0,0,23,217
184069,0,0,0,39,201
184069,0,0,0,3,237
184786,0,0,0,4,236
185071,0,0,0,5,235
185091,0,0,0,29,211
185091,0,0,0,11,229
185222,0,0,0,12,228
185411,0,0,0,13,227
185412,0,0,0,12,228
185425,0,0,0,11,229
185435,0,0,0,10,230
185445,0,0,0,9,231
185455,0,0,0,8,232
186010,0,0,0,9,231
186232,0,0,0,17,223
186741,0,0,0,16,224
186742,0,0,0,17,223
186782,0,0,0,16,224
186783,0,0,0,17,223
186837,0,0,0,1,239
186906,0,0,0,17,223
187164,0,0,0,11,229
188192,0,0,0,29,211
188192,0,0,0,11,229
190341,0,0,0,10,230
190342,0,0,0,11,229
190382,0,0,0,10,230
190383,0,0,0,11,229
191230,0,0,0,29,211
191230,0,0,0,13,227
191273,0,0,0,29,211
191286,0,0,0,35,205
191286,0,0,0,3,237
191626,0,0,0,4,236
192148,0,0,0,5,235
192343,0,0,0,6,234
192558,0,0,0,7,233
192913,0,0,0,8,232
193941,0,0,0,7,233
193942,0,0,0,8,232
193982,0,0,0,7,233
193983,0,0,0,8,232
194887,0,0,0,40,200
194887,0,0,0,4,236
194887,0,0,0,2,238
194887,0,0,0,1,239
194887,0,0,0,0,240
197542,0,0,0,1,239
197542,0,0,0,0,240
197583,0,0,0,1,239
197583,0,0,0,0,240
199138,0,0,0,36,204
199138,0,0,0,0,240
201134,0,0,0,16,224
201134,0,0,0,15,225
201134,0,0,0,14,226
201134,0,0,0,13,227
201134,0,0,0,7,233
201134,0,0,0,6,234
201141,0,0,0,5,235
201182,0,0,0,4,236
202226,0,0,0,5,235
202260,0,0,0,6,234
204319,0,0,0,7,233
204462,0,0,0,9,231
204462,0,0,0,1,239
204735,0,0,0,2,238
204735,0,0,0,3,237
204741,0,0,0,2,238
204742,0,0,0,3,237
204782,0,0,0,2,238
204783,0,0,0,3,237
204911,0,0,0,11,229
205405,0,0,0,12,228
206529,0,0,0,13,227
208335,0,0,0,19,221
208335,0,0,0,1,239
208341,0,0,0,0,240
208342,0,0,0,1,239
208382,0,0,0,0,240
208383,0,0,0,1,239
208720,0,0,0,2,238
209518,0,0,0,4,236
210579,0,0,0,40,200
210579,0,0,0,4,236
211017,0,0,0,40,200
211017,0,0,0,4,236
211332,0,0,0,22,218
211332,0,0,0,6,234
211591,0,0,0,22,218
211591,0,0,0,14,226
211941,0,0,0,13,227
211942,0,0,0,14,226
211982,0,0,0,13,227
211983,0,0,0,14,226
212875,0,0,0,22,218
212875,0,0,0,6,234
214131,0,0,0,42,198
214131,0,0,0,6,234
214665,0,0,0,22,218
214665,0,0,0,6,234
214678,0,0,0,42,198
214678,0,0,0,6,234
214678,0,0,0,4,236
214919,0,0,0,3,237
214929,0,0,0,2,238
214939,0,0,0,1,239
214949,0,0,0,0,240
215542,0,0,0,1,239
215542,0,0,0,0,240
215583,0,0,0,1,239
215583,0,0,0,0,240
224976,0,0,0,1,239
224976,0,0,0,0,240
225087,0,0,0,1,239
225087,0,0,0,0,240
225101,0,0,0,1,239
225101,0,0,0,0,240
225181,0,0,0,16,224
225181,0,0,0,15,225
225181,0,0,0,14,226
225181,0,0,0,13,227
225181,0,0,0,12,228
225181,0,0,0,11,229
225181,0,0,0,10,230
225181,0,0,0,9,231
225181,0,0,0,8,232
225181,0,0,0,7,233
225181,0,0,0,6,234
225181,0,0,0,5,235
225181,0,0,0,4,236
225181,0,0,0,3,237
225181,0,0,0,2,238
225181,0,0,0,1,239
225181,0,0,0,0,240
225443,0,0,0,1,239
225443,0,0,0,0,240
225656,0,0,0,1,239
225656,0,0,0,0,240
225767,0,0,0,36,204
225767,0,0,0,0,240
226239,0,0,0,1,239
226239,0,0,0,0,240
228782,0,0,0,1,239
228782,0,0,0,0,240
228782,0,0,0,1,239
228782,0,0,0,0,240
230146,0,0,0,36,204
230146,0,0,0,0,240
233636,0,0,0,1,239
233636,0,0,0,0,240
234555,0,0,0,1,239
234555,0,0,0,0,240
235031,0,0,0,1,239
235031,0,0,0,0,240
235144,0,0,0,2,238
235144,0,0,0,1,239
235144,0,0,0,0,240
235183,0,0,0,1,239
235183,0,0,0,0,240
235288,0,0,0,1,239
235288,0,0,0,0,240
235506,0,0,0,1,239
235506,0,0,0,0,240
235771,0,0,0,1,239
235771,0,0,0,0,240
235848,0,0,0,1,239
235848,0,0,0,0,240
236193,0,0,0,1,239
236193,0,0,0,0,240
236246,0,0,0,1,239
236246,0,0,0,0,240
236438,0,0,0,1,239
236438,0,0,0,0,240
236476,0,0,0,1,239
236476,0,0,0,0,240
236500,0,0,0,1,239
236500,0,0,0,0,240
236607,0,0,0,1,239
236607,0,0,0,0,240
236826,0,0,0,1,239
236826,0,0,0,0,240
236905,0,0,0,1,239
236905,0,0,0,0,240
237036,0,0,0,1,239
237036,0,0,0,0,240
237481,0,0,0,1,239
237481,0,0,0,0,240
237511,0,0,0,1,239
237511,0,0,0,0,240
237587,0,0,0,1,239
237587,0,0,0,0,240
238716,0,0,0,1,239
238716,0,0,0,0,240
238745,0,0,0,1,239
238745,0,0,0,2,238
238745,0,0,0,1,239
238745,0,0,0,0,240
238784,0,0,0,1,239
238784,0,0,0,0,240
238889,0,0,0,1,239
238889,0,0,0,0,240
239928,0,0,0,1,239
239928,0,0,0,0,240
240039,0,0,0,1,239
240039,0,0,0,0,240
240077,0,0,0,1,239
240077,0,0,0,0,240
240101,0,0,0,1,239
240208,0,0,0,2,238
240741,0,0,0,1,239
240782,0,0,0,0,240
241188,0,0,0,1,239
241565,0,0,0,37,203
241565,0,0,0,1,239
241581,0,0,0,37,203
241581,0,0,0,1,239
241849,0,0,0,37,203
241849,0,0,0,19,221
241849,0,0,0,11,229
241849,0,0,0,3,237
241863,0,0,0,11,229
241863,0,0,0,3,237
241885,0,0,0,11,229
241885,0,0,0,3,237
241996,0,0,0,11,229
241996,0,0,0,3,237
242317,0,0,0,4,236
243197,0,0,0,12,228
243529,0,0,0,13,227
243574,0,0,0,14,226
243678,0,0,0,15,225
244023,0,0,0,16,224
244198,0,0,0,17,223
244341,0,0,0,16,224
244342,0,0,0,17,223
244382,0,0,0,16,224
244383,0,0,0,17,223
244998,0,0,0,53,187
244998,0,0,0,21,219
244998,0,0,0,17,223
244998,0,0,0,13,227
244998,0,0,0,9,231
245004,0,0,0,13,227
245191,0,0,0,45,195
245191,0,0,0,9,231
245748,0,0,0,45,195
245748,0,0,0,31,209
245748,0,0,0,23,217
245748,0,0,0,15,225
245812,0,0,0,23,217
245812,0,0,0,7,233
245812,0,0,0,6,234
245812,0,0,0,5,235
245812,0,0,0,4,236
245812,0,0,0,3,237
245812,0,0,0,2,238
245968,0,0,0,3,237
246223,0,0,0,4,236
246323,0,0,0,5,235
246411,0,0,0,6,234
246766,0,0,0,7,233
246775,0,0,0,8,232
247040,0,0,0,9,231
247421,0,0,0,10,230
247941,0,0,0,9,231
247942,0,0,0,10,230
247982,0,0,0,9,231
247983,0,0,0,10,230
248346,0,0,0,11,229
248354,0,0,0,12,228
248460,0,0,0,13,227
248670,0,0,0,14,226
248946,0,0,0,15,225
248989,0,0,0,16,224
249634,0,0,0,8,232
250350,0,0,0,16,224
250474,0,0,0,17,223
251213,0,0,0,16,224
251223,0,0,0,15,225
251233,0,0,0,14,226
251245,0,0,0,13,227
251255,0,0,0,12,228
251541,0,0,0,11,229
251542,0,0,0,12,228
251582,0,0,0,11,229
251583,0,0,0,12,228
254928,0,0,0,13,227
255141,0,0,0,12,228
255142,0,0,0,13,227
255182,0,0,0,12,228
255183,0,0,0,13,227
255985,0,0,0,14,226
256129,0,0,0,15,225
256480,0,0,0,51,189
256480,0,0,0,35,205
256803,0,0,0,51,189
257181,0,0,0,67,173
257485,0,0,0,68,172
257807,0,0,0,69,171
258267,0,0,0,68,172
258280,0,0,0,67,173
258290,0,0,0,66,174
258300,0,0,0,65,175
258310,0,0,0,64,176
258349,0,0,0,78,162
258741,0,0,0,77,163
258742,0,0,0,78,162
258782,0,0,0,77,163
258783,0,0,0,78,162
259778,0,0,0,79,161
259787,0,0,0,80,160
261038,0,0,0,116,124
261399,0,0,0,117,123
261432,0,0,0,118,122
261573,0,0,0,86,154
261768,0,0,0,118,122
262001,0,0,0,119,121
262285,0,0,0,87,153
262341,0,0,0,86,154
262342,0,0,0,87,153
262382,0,0,0,86,154
262383,0,0,0,87,153
262586,0,0,0,119,121
263544,0,0,0,87,153
263674,0,0,0,119,121
264342,0,0,0,87,153
264643,0,0,0,119,121
265321,0,0,0,118,122
265332,0,0,0,117,123
265342,0,0,0,116,124
265352,0,0,0,115,125
265364,0,0,0,114,126
265484,0,0,0,122,118
265941,0,0,0,121,119
265942,0,0,0,122,118
265982,0,0,0,121,119
265983,0,0,0,122,118
266031,0,0,0,140,100
267299,0,0,0,124,116
267468,0,0,0,116,124
267763,0,0,0,132,108
268147,0,0,0,133,107
268966,0,0,0,134,106
269541,0,0,0,133,107
269542,0,0,0,134,106
