job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
job_53,w0,379,47882.000000,8,7140.000000,1,COMPLETED_SUCCESSFULLY,47882.001800,379.000000,48261.001800,0.001800,379.001800,1.000005,0-7,-1.000000,""
job_55,w0,828,48606.000000,8,7140.000000,1,COMPLETED_SUCCESSFULLY,48606.001800,828.000000,49434.001800,0.001800,828.001800,1.000002,0-7,-1.000000,""
job_56,w0,33,49980.000000,8,7140.000000,1,COMPLETED_SUCCESSFULLY,49980.001800,33.000000,50013.001800,0.001800,33.001800,1.000055,0-7,-1.000000,""
job_57,w0,43,49985.000000,8,7140.000000,1,COMPLETED_SUCCESSFULLY,49985.001800,43.000000,50028.001800,0.001800,43.001800,1.000042,72-79,-1.000000,""
job_58,w0,45,49990.000000,8,7140.000000,1,COMPLETED_SUCCESSFULLY,49990.001800,45.000000,50035.001800,0.001800,45.001800,1.000040,80-87,-1.000000,""
job_59,w0,46,50119.000000,8,7200.000000,1,COMPLETED_SUCCESSFULLY,50119.001800,46.000000,50165.001800,0.001800,46.001800,1.000039,0-7,-1.000000,""
job_60,w0,35,50579.000000,8,7140.000000,1,COMPLETED_SUCCESSFULLY,50579.001800,35.000000,50614.001800,0.001800,35.001800,1.000051,0-7,-1.000000,""
job_61,w0,45,50585.000000,8,7140.000000,1,COMPLETED_SUCCESSFULLY,50585.001800,45.000000,50630.001800,0.001800,45.001800,1.000040,72-79,-1.000000,""
job_62,w0,48,50590.000000,8,7140.000000,1,COMPLETED_SUCCESSFULLY,50590.001800,48.000000,50638.001800,0.001800,48.001800,1.000038,80-87,-1.000000,""
job_63,w0,37,51200.000000,8,7140.000000,1,COMPLETED_SUCCESSFULLY,51200.001800,37.000000,51237.001800,0.001800,37.001800,1.000049,0-7,-1.000000,""
job_64,w0,52,51205.000000,8,7140.000000,1,COMPLETED_SUCCESSFULLY,51205.001800,52.000000,51257.001800,0.001800,52.001800,1.000035,72-79,-1.000000,""
job_65,w0,49,51210.000000,8,7140.000000,1,COMPLETED_SUCCESSFULLY,51210.001800,49.000000,51259.001800,0.001800,49.001800,1.000037,80-87,-1.000000,""
job_66,w0,52,51700.000000,8,7200.000000,1,COMPLETED_SUCCESSFULLY,51700.001800,52.000000,51752.001800,0.001800,52.001800,1.000035,0-7,-1.000000,""
job_67,w0,36,51813.000000,8,7140.000000,1,COMPLETED_SUCCESSFULLY,51813.001800,36.000000,51849.001800,0.001800,36.001800,1.000050,0-7,-1.000000,""
job_68,w0,49,51817.000000,8,7140.000000,1,COMPLETED_SUCCESSFULLY,51817.001800,49.000000,51866.001800,0.001800,49.001800,1.000037,72-79,-1.000000,""
job_69,w0,51,51822.000000,8,7140.000000,1,COMPLETED_SUCCESSFULLY,51822.001800,51.000000,51873.001800,0.001800,51.001800,1.000035,80-87,-1.000000,""
job_54,w0,4008,47941.000000,64,8014.000000,1,COMPLETED_SUCCESSFULLY,47941.001800,4008.000000,51949.001800,0.001800,4008.001800,1.000000,8-71,-1.000000,""
job_70,w0,361,52186.000000,8,7140.000000,1,COMPLETED_SUCCESSFULLY,52186.001800,361.000000,52547.001800,0.001800,361.001800,1.000005,0-7,-1.000000,""
job_72,w0,264,52878.000000,8,7140.000000,1,COMPLETED_SUCCESSFULLY,52878.001800,264.000000,53142.001800,0.001800,264.001800,1.000007,64-71,-1.000000,""
job_74,w0,1545,53483.000000,8,7140.000000,1,COMPLETED_SUCCESSFULLY,53483.001800,1545.000000,55028.001800,0.001800,1545.001800,1.000001,96-103,-1.000000,""
job_76,w0,51,55130.000000,16,1800.000000,1,COMPLETED_SUCCESSFULLY,55130.001800,51.000000,55181.001800,0.001800,51.001800,1.000035,96-103 120-127,-1.000000,""
job_78,w0,52,56208.000000,16,7200.000000,1,COMPLETED_SUCCESSFULLY,56208.001800,52.000000,56260.001800,0.001800,52.001800,1.000035,120-135,-1.000000,""
job_79,w0,43,56509.000000,8,7200.000000,1,COMPLETED_SUCCESSFULLY,56509.001800,43.000000,56552.001800,0.001800,43.001800,1.000042,120-127,-1.000000,""
job_71,w0,3961,52649.000000,64,7920.000000,1,COMPLETED_SUCCESSFULLY,52649.001800,3961.000000,56610.001800,0.001800,3961.001800,1.000000,0-63,-1.000000,""
job_77,w0,2291,55432.000000,8,7140.000000,1,COMPLETED_SUCCESSFULLY,55432.001800,2291.000000,57723.001800,0.001800,2291.001800,1.000001,96-103,-1.000000,""
job_81,w0,780,58118.000000,8,7140.000000,1,COMPLETED_SUCCESSFULLY,58118.001800,780.000000,58898.001800,0.001800,780.001800,1.000002,96-103,-1.000000,""
job_82,w0,125,59115.000000,8,7200.000000,1,COMPLETED_SUCCESSFULLY,59115.001800,125.000000,59240.001800,0.001800,125.001800,1.000014,96-103,-1.000000,""
job_83,w0,212,59718.000000,16,1800.000000,1,COMPLETED_SUCCESSFULLY,59718.001800,212.000000,59930.001800,0.001800,212.001800,1.000008,96-103 120-127,-1.000000,""
job_84,w0,59,59931.000000,8,7200.000000,1,COMPLETED_SUCCESSFULLY,59931.001800,59.000000,59990.001800,0.001800,59.001800,1.000031,96-103,-1.000000,""
job_85,w0,75,59962.000000,8,7200.000000,1,COMPLETED_SUCCESSFULLY,59962.001800,75.000000,60037.001800,0.001800,75.001800,1.000024,120-127,-1.000000,""
job_73,w0,6917,53423.000000,32,13832.000000,1,COMPLETED_SUCCESSFULLY,53423.001800,6917.000000,60340.001800,0.001800,6917.001800,1.000000,64-95,-1.000000,""
job_80,w0,4052,56841.000000,64,8102.000000,1,COMPLETED_SUCCESSFULLY,56841.001800,4052.000000,60893.001800,0.001800,4052.001800,1.000000,0-63,-1.000000,""
job_89,w0,90,61605.000000,8,7200.000000,1,COMPLETED_SUCCESSFULLY,61605.001800,90.000000,61695.001800,0.001800,90.001800,1.000020,72-79,-1.000000,""
job_88,w0,3069,61212.000000,8,16200.000000,1,COMPLETED_SUCCESSFULLY,61212.001800,3069.000000,64281.001800,0.001800,3069.001800,1.000001,64-71,-1.000000,""
job_90,w0,55,64607.000000,16,7200.000000,1,COMPLETED_SUCCESSFULLY,64607.001800,55.000000,64662.001800,0.001800,55.001800,1.000033,64-79,-1.000000,""
job_91,w0,53,64893.000000,16,7200.000000,1,COMPLETED_SUCCESSFULLY,64893.001800,53.000000,64946.001800,0.001800,53.001800,1.000034,64-79,-1.000000,""
job_87,w0,4054,61056.000000,64,8106.000000,1,COMPLETED_SUCCESSFULLY,61056.001800,4054.000000,65110.001800,0.001800,4054.001800,1.000000,0-63,-1.000000,""
job_92,w0,48,67044.000000,8,7200.000000,1,COMPLETED_SUCCESSFULLY,67044.001800,48.000000,67092.001800,0.001800,48.001800,1.000038,0-7,-1.000000,""
job_86,w0,6831,60312.000000,32,13660.000000,1,COMPLETED_SUCCESSFULLY,60312.001800,6831.000000,67143.001800,0.001800,6831.001800,1.000000,96-103 120-143,-1.000000,""
job_93,w0,96,67258.000000,8,7200.000000,1,COMPLETED_SUCCESSFULLY,67258.001800,96.000000,67354.001800,0.001800,96.001800,1.000019,0-7,-1.000000,""
job_97,w0,54,69116.000000,8,7200.000000,1,COMPLETED_SUCCESSFULLY,69116.001800,54.000000,69170.001800,0.001800,54.001800,1.000033,144-151,-1.000000,""
job_99,w0,71,70004.000000,8,7200.000000,1,COMPLETED_SUCCESSFULLY,70004.001800,71.000000,70075.001800,0.001800,71.001800,1.000025,144-151,-1.000000,""
job_102,w0,60,70196.000000,64,14400.000000,1,COMPLETED_SUCCESSFULLY,70196.001800,60.000000,70256.001800,0.001800,60.001800,1.000030,176-239,-1.000000,""
job_100,w0,1163,70045.000000,8,7200.000000,1,COMPLETED_SUCCESSFULLY,70045.001800,1163.000000,71208.001800,0.001800,1163.001800,1.000002,168-175,-1.000000,""
job_98,w0,2080,69161.000000,16,7200.000000,1,COMPLETED_SUCCESSFULLY,69161.001800,2080.000000,71241.001800,0.001800,2080.001800,1.000001,152-167,-1.000000,""
job_106,w0,128,71320.000000,8,7200.000000,1,COMPLETED_SUCCESSFULLY,71320.001800,128.000000,71448.001800,0.001800,128.001800,1.000014,216-223,-1.000000,""
job_104,w0,630,70948.000000,16,3000.000000,1,COMPLETED_SUCCESSFULLY,70948.001800,630.000000,71578.001800,0.001800,630.001800,1.000003,192-207,-1.000000,""
job_107,w0,246,71355.000000,64,3000.000000,1,COMPLETED_SUCCESSFULLY,71355.001800,246.000000,71601.001800,0.001800,246.001800,1.000007,224-287,-1.000000,""
job_105,w0,335,71288.000000,32,3000.000000,1,COMPLETED_SUCCESSFULLY,71288.001800,335.000000,71623.001800,0.001800,335.001800,1.000005,152-175 208-215,-1.000000,""
job_108,w0,203,71435.000000,128,3000.000000,1,COMPLETED_SUCCESSFULLY,71435.001800,203.000000,71638.001800,0.001800,203.001800,1.000009,288-415,-1.000000,""
job_96,w0,4446,67797.000000,64,8890.000000,1,COMPLETED_SUCCESSFULLY,67797.001800,4446.000000,72243.001800,0.001800,4446.001800,1.000000,64-103 120-143,-1.000000,""
job_112,w0,38,73659.000000,8,600.000000,1,COMPLETED_SUCCESSFULLY,73659.001800,38.000000,73697.001800,0.001800,38.001800,1.000047,240-247,-1.000000,""
job_110,w0,984,73132.000000,8,7200.000000,1,COMPLETED_SUCCESSFULLY,73132.001800,984.000000,74116.001800,0.001800,984.001800,1.000002,64-71,-1.000000,""
job_95,w0,6847,67722.000000,32,13692.000000,1,COMPLETED_SUCCESSFULLY,67722.001800,6847.000000,74569.001800,0.001800,6847.001800,1.000000,0-7 40-63,-1.000000,""
job_115,w0,35,74719.000000,8,600.000000,1,COMPLETED_SUCCESSFULLY,74719.001800,35.000000,74754.001800,0.001800,35.001800,1.000051,0-7,-1.000000,""
job_101,w0,4919,70107.000000,8,9836.000000,1,COMPLETED_SUCCESSFULLY,70107.001800,4919.000000,75026.001800,0.001800,4919.001800,1.000000,144-151,-1.000000,""
job_116,w0,293,75026.000000,32,3600.000000,1,COMPLETED_SUCCESSFULLY,75026.001800,293.000000,75319.001800,0.001800,293.001800,1.000006,0-7 40-63,-1.000000,""
job_109,w0,4026,71942.000000,64,8050.000000,1,COMPLETED_SUCCESSFULLY,71942.001800,4026.000000,75968.001800,0.001800,4026.001800,1.000000,152-175 192-231,-1.000000,""
job_94,w0,8961,67332.000000,32,17920.000000,1,COMPLETED_SUCCESSFULLY,67332.001800,8961.000000,76293.001800,0.001800,8961.001800,1.000000,8-39,-1.000000,""
job_103,w0,5580,70763.000000,16,11158.000000,1,COMPLETED_SUCCESSFULLY,70763.001800,5580.000000,76343.001800,0.001800,5580.001800,1.000000,176-191,-1.000000,""
job_119,w0,37,76967.000000,8,600.000000,1,COMPLETED_SUCCESSFULLY,76967.001800,37.000000,77004.001800,0.001800,37.001800,1.000049,176-183,-1.000000,""
job_120,w0,242,77106.000000,64,3000.000000,1,COMPLETED_SUCCESSFULLY,77106.001800,242.000000,77348.001800,0.001800,242.001800,1.000007,176-231 496-503,-1.000000,""
job_122,w0,176,77980.000000,16,2400.000000,1,COMPLETED_SUCCESSFULLY,77980.001800,176.000000,78156.001800,0.001800,176.001800,1.000010,184-199,-1.000000,""
job_123,w0,51,78635.000000,32,3600.000000,1,COMPLETED_SUCCESSFULLY,78635.001800,51.000000,78686.001800,0.001800,51.001800,1.000035,184-215,-1.000000,""
job_124,w0,51,78816.000000,32,3600.000000,1,COMPLETED_SUCCESSFULLY,78816.001800,51.000000,78867.001800,0.001800,51.001800,1.000035,184-215,-1.000000,""
job_121,w0,1572,77900.000000,8,7200.000000,1,COMPLETED_SUCCESSFULLY,77900.001800,1572.000000,79472.001800,0.001800,1572.001800,1.000001,176-183,-1.000000,""
job_117,w0,3963,76651.000000,64,7924.000000,1,COMPLETED_SUCCESSFULLY,76651.001800,3963.000000,80614.001800,0.001800,3963.001800,1.000000,0-63,-1.000000,""
job_126,w0,206,80657.000000,128,3000.000000,1,COMPLETED_SUCCESSFULLY,80657.001800,206.000000,80863.001800,0.001800,206.001800,1.000009,32-63 176-231 496-535,-1.000000,""
job_125,w0,332,80619.000000,32,3000.000000,1,COMPLETED_SUCCESSFULLY,80619.001800,332.000000,80951.001800,0.001800,332.001800,1.000005,0-31,-1.000000,""
job_130,w0,46,81591.000000,8,7200.000000,1,COMPLETED_SUCCESSFULLY,81591.001800,46.000000,81637.001800,0.001800,46.001800,1.000039,24-31,-1.000000,""
job_133,w0,77,83273.000000,64,1800.000000,1,COMPLETED_SUCCESSFULLY,83273.001800,77.000000,83350.001800,0.001800,77.001800,1.000023,40-63 176-215,-1.000000,""
job_118,w0,6804,76692.000000,32,13606.000000,1,COMPLETED_SUCCESSFULLY,76692.001800,6804.000000,83496.001800,0.001800,6804.001800,1.000000,144-175,-1.000000,""
job_135,w0,198,83537.000000,16,2400.000000,1,COMPLETED_SUCCESSFULLY,83537.001800,198.000000,83735.001800,0.001800,198.001800,1.000009,152-167,-1.000000,""
job_129,w0,2910,81218.000000,8,13800.000000,1,COMPLETED_SUCCESSFULLY,81218.001800,2910.000000,84128.001800,0.001800,2910.001800,1.000001,16-23,-1.000000,""
job_138,w0,363,84083.000000,16,18000.000000,1,COMPLETED_SUCCESSFULLY,84083.001800,363.000000,84446.001800,0.001800,363.001800,1.000005,152-167,-1.000000,""
job_127,w0,3971,80716.000000,64,7940.000000,1,COMPLETED_SUCCESSFULLY,80716.001800,3971.000000,84687.001800,0.001800,3971.001800,1.000000,536-599,-1.000000,""
job_140,w0,268,84719.000000,16,3600.000000,1,COMPLETED_SUCCESSFULLY,84719.001800,268.000000,84987.001800,0.001800,268.001800,1.000007,16-23 152-159,-1.000000,""
job_139,w0,1049,84124.000000,32,15000.000000,1,COMPLETED_SUCCESSFULLY,84124.001800,1049.000000,85173.001800,0.001800,1049.001800,1.000002,184-215,-1.000000,""
job_143,w0,75,85789.000000,160,1800.000000,1,COMPLETED_SUCCESSFULLY,85789.001800,75.000000,85864.001800,0.001800,75.001800,1.000024,184-231 496-607,-1.000000,""
job_128,w0,5534,81076.000000,16,11066.000000,1,COMPLETED_SUCCESSFULLY,81076.001800,5534.000000,86610.001800,0.001800,5534.001800,1.000000,0-15,-1.000000,""
job_146,w0,177,86771.000000,16,2400.000000,1,COMPLETED_SUCCESSFULLY,86771.001800,177.000000,86948.001800,0.001800,177.001800,1.000010,0-15,-1.000000,""
job_142,w0,2064,85321.000000,16,4200.000000,1,COMPLETED_SUCCESSFULLY,85321.001800,2064.000000,87385.001800,0.001800,2064.001800,1.000001,16-23 152-159,-1.000000,""
job_145,w0,1817,86112.000000,16,7200.000000,1,COMPLETED_SUCCESSFULLY,86112.001800,1817.000000,87929.001800,0.001800,1817.001800,1.000001,192-207,-1.000000,""
job_153,w0,189,87903.000000,16,1800.000000,1,COMPLETED_SUCCESSFULLY,87903.001800,189.000000,88092.001800,0.001800,189.001800,1.000010,224-231 496-503,-1.000000,""
job_155,w0,49,88388.000000,8,7200.000000,1,COMPLETED_SUCCESSFULLY,88388.001800,49.000000,88437.001800,0.001800,49.001800,1.000037,504-511,-1.000000,""
job_158,w0,37,89056.000000,8,3600.000000,1,COMPLETED_SUCCESSFULLY,89056.001800,37.000000,89093.001800,0.001800,37.001800,1.000049,568-575,-1.000000,""
job_134,w0,6902,83518.000000,32,13802.000000,1,COMPLETED_SUCCESSFULLY,83518.001800,6902.000000,90420.001800,0.001800,6902.001800,1.000000,40-63 144-151,-1.000000,""
job_162,w0,397,90532.000000,256,6600.000000,1,COMPLETED_SUCCESSFULLY,90532.001800,397.000000,90929.001800,0.001800,397.001800,1.000005,40-63 144-151 696-919,-1.000000,""
job_163,w0,516,90545.000000,128,6600.000000,1,COMPLETED_SUCCESSFULLY,90545.001800,516.000000,91061.001800,0.001800,516.001800,1.000003,920-1047,-1.000000,""
job_164,w0,606,90556.000000,64,6600.000000,1,COMPLETED_SUCCESSFULLY,90556.001800,606.000000,91162.001800,0.001800,606.001800,1.000003,1048-1111,-1.000000,""
job_165,w0,1468,90565.000000,32,10200.000000,1,COMPLETED_SUCCESSFULLY,90565.001800,1468.000000,92033.001800,0.001800,1468.001800,1.000001,1112-1143,-1.000000,""
job_157,w0,3864,88993.000000,32,7726.000000,1,COMPLETED_SUCCESSFULLY,88993.001800,3864.000000,92857.001800,0.001800,3864.001800,1.000000,536-567,-1.000000,""
job_159,w0,3861,89227.000000,32,7720.000000,1,COMPLETED_SUCCESSFULLY,89227.001800,3861.000000,93088.001800,0.001800,3861.001800,1.000000,568-599,-1.000000,""
job_160,w0,3846,89262.000000,64,7690.000000,1,COMPLETED_SUCCESSFULLY,89262.001800,3846.000000,93108.001800,0.001800,3846.001800,1.000000,600-663,-1.000000,""
job_141,w0,8461,84785.000000,8,16920.000000,1,COMPLETED_SUCCESSFULLY,84785.001800,8461.000000,93246.001800,0.001800,8461.001800,1.000000,160-167,-1.000000,""
job_166,w0,2817,90577.000000,16,17400.000000,1,COMPLETED_SUCCESSFULLY,90929.004000,2817.000000,93746.004000,352.004000,3169.004000,1.124957,40-55,-1.000000,""
job_114,w0,21099,74511.000000,8,42196.000000,1,COMPLETED_SUCCESSFULLY,74511.001800,21099.000000,95610.001800,0.001800,21099.001800,1.000000,488-495,-1.000000,""
job_156,w0,7981,88593.000000,32,15960.000000,1,COMPLETED_SUCCESSFULLY,88593.001800,7981.000000,96574.001800,0.001800,7981.001800,1.000000,504-535,-1.000000,""
job_154,w0,8861,88247.000000,32,17720.000000,1,COMPLETED_SUCCESSFULLY,88247.001800,8861.000000,97108.001800,0.001800,8861.001800,1.000000,192-207 224-231 496-503,-1.000000,""
job_161,w0,6797,90415.000000,32,13592.000000,1,COMPLETED_SUCCESSFULLY,90415.001800,6797.000000,97212.001800,0.001800,6797.001800,1.000000,664-695,-1.000000,""
job_167,w0,6783,90587.000000,8,24600.000000,1,COMPLETED_SUCCESSFULLY,90929.004600,6783.000000,97712.004600,342.004600,7125.004600,1.050421,56-63,-1.000000,""
job_168,w0,7106,90597.000000,8,24600.000000,1,COMPLETED_SUCCESSFULLY,90929.005200,7106.000000,98035.005200,332.005200,7438.005200,1.046722,144-151,-1.000000,""
